DATE,TIME,NB_ JUNCTIONS,NB_speed,NB_traffic_conditions,SB_JUNCTIONS,SB_speed,SB_traffic_conditions,DAYS
22/02/2022,18,J15A - J16,63,Roadworks,J16 - J15A,67,Roadworks,Tuesday
22/02/2022,18,J15 - J15A,52,Roadworks,J15A - J15,63,Roadworks,Tuesday
22/02/2022,18,J14 - J15,62,None,J15 - J14,61,None,Tuesday
22/02/2022,18,J13 - J14,64,None,J14 - J13,61,None,Tuesday
22/02/2022,18,J12 - J13,63,None,J13 - J12,62,None,Tuesday
22/02/2022,18,J11A -  J12,67,None,J12 - J11A,58,None,Tuesday
22/02/2022,18,J11 - J11A,66,None,J11A - J11,59,None,Tuesday
22/02/2022,18,J10 - J11,70,None,J11 - J10,66,None,Tuesday
22/02/2022,18,J9 - J10,70,None,J10 - J9,64,None,Tuesday
22/02/2022,18,J8 -J9,66,None,J9 - J8,59,None,Tuesday
22/02/2022,18,J7 - J8,66,None,J8 - J7,42,None,Tuesday
22/02/2022,18,J6A -  J7,65,None,J7 - J6A,58,None,Tuesday
22/02/2022,18,J6 - J6A,64,None,J6A - J6,67,None,Tuesday
22/02/2022,18,J5 - J6,66,None,J6 - J5,67,None,Tuesday
22/02/2022,18,J4 - J5,63,None,J5 - J4,69,None,Tuesday
22/02/2022,18,J2 - J4,66,None,J4 - J2,63,None,Tuesday
22/02/2022,18,J1 - J2,70,None,J2 - J1,63,None,Tuesday
22/02/2022,21,J47- J48,69,None,J48 - J47,65,None,Tuesday
22/02/2022,21,J46 - J47,66,None,J47 - J46,62,None,Tuesday
22/02/2022,21,J45 -J46,70,None,J46 - J45,64,None,Tuesday
22/02/2022,21,J43|44 - J45,70,None,J45 - J43|44,60,None,Tuesday
22/02/2022,21,J42 - J43|44,69,None,J43|44 - J42,65,None,Tuesday
22/02/2022,21,J41 - J42,69,None,J42 - J41,65,None,Tuesday
22/02/2022,21,J40 - J41,68,None,J41 - J40,64,None,Tuesday
22/02/2022,21,J39- J40,65,None,J40 - J39,64,None,Tuesday
22/02/2022,21,J38 - J39,70,None,J39 - J38,68,None,Tuesday
22/02/2022,21,J37 - J38,70,None,J38 - J37,70,None,Tuesday
22/02/2022,21,J36 - J37,68,None,J37 - J36,59,None,Tuesday
22/02/2022,21,J35A - J36,64,None,J36 - J35A,57,None,Tuesday
22/02/2022,21,J35 - J35A,70,None,J35A - J35,28,Roadworks,Tuesday
22/02/2022,21,J34 - J35,59,None,J35 - J34,65,None,Tuesday
22/02/2022,21,J33 - J34,62,None,J34 - J33,63,None,Tuesday
22/02/2022,21,J32 - J33,69,None,J33 - J32,64,None,Tuesday
22/02/2022,21,J31 - J32,70,None,J32 - J31,67,None,Tuesday
22/02/2022,21,J30 - J31,70,None,J31 - J30,67,None,Tuesday
22/02/2022,21,J29A - J30,70,None,J30 - J29A,67,None,Tuesday
22/02/2022,21,J29 - J29A,69,None,J29A - J29,67,None,Tuesday
22/02/2022,21,J28 - J29,67,None,J29 - J28,66,None,Tuesday
22/02/2022,21,J27 - J28,70,None,J28 - J27,64,None,Tuesday
22/02/2022,21,J26 - J27,62,None,J27 - J26,69,None,Tuesday
22/02/2022,21,J25 - J26,63,None,J26 - J25,64,None,Tuesday
22/02/2022,21,J24A -J25,70,None,J25 - J24A,60,None,Tuesday
22/02/2022,21,J24 - J24A,70,None,J24A - J24,20,Roadworks,Tuesday
22/02/2022,21,J23A - J24,70,None,J24 - J23A,31,Roadworks,Tuesday
22/02/2022,21,J23 - J23A,62,None,J23A - J23,61,None,Tuesday
22/02/2022,21,J22 - J23,65,None,J23 - J22,59,None,Tuesday
22/02/2022,21,J21A - J22,67,None,J22 - J21A,70,None,Tuesday
22/02/2022,21,J21- J21A,63,None,J21A - J21,70,None,Tuesday
22/02/2022,21,J20 - J21,57,None,J21 - J20,65,None,Tuesday
22/02/2022,21,J19 - J20,66,None,J20 - J19,57,None,Tuesday
22/02/2022,21,J18 - J19,66,None,J19 - J18,60,None,Tuesday
22/02/2022,21,J17 - J18,65,None,J18 - J17,63,None,Tuesday
22/02/2022,21,J16 - J17,66,None,J17 - J16,56,None,Tuesday
22/02/2022,21,J15A - J16,55,None,J16 - J15A,21,Roadworks,Tuesday
22/02/2022,21,J15 - J15A,52,None,J15A - J15,24,Roadworks,Tuesday
22/02/2022,21,J14 - J15,34,Roadworks,J15 - J14,2,Congestion,Tuesday
22/02/2022,21,J13 - J14,60,None,J14 - J13,62,None,Tuesday
22/02/2022,21,J12 - J13,61,None,J13 - J12,57,None,Tuesday
22/02/2022,21,J11A -  J12,66,None,J12 - J11A,59,None,Tuesday
22/02/2022,21,J11 - J11A,64,None,J11A - J11,57,None,Tuesday
22/02/2022,21,J10 - J11,62,None,J11 - J10,59,None,Tuesday
22/02/2022,21,J9 - J10,63,None,J10 - J9,66,None,Tuesday
22/02/2022,21,J8 -J9,64,None,J9 - J8,63,None,Tuesday
22/02/2022,21,J7 - J8,62,None,J8 - J7,54,None,Tuesday
22/02/2022,21,J6A -  J7,58,None,J7 - J6A,65,None,Tuesday
22/02/2022,21,J6 - J6A,66,None,J6A - J6,70,None,Tuesday
22/02/2022,21,J5 - J6,69,None,J6 - J5,70,None,Tuesday
22/02/2022,21,J4 - J5,69,None,J5 - J4,67,None,Tuesday
22/02/2022,21,J2 - J4,70,None,J4 - J2,63,None,Tuesday
22/02/2022,21,J1 - J2,70,None,J2 - J1,62,None,Tuesday
23/02/2022,0,J47- J48,70,None,J48 - J47,67,None,Wednesday
23/02/2022,0,J46 - J47,70,None,J47 - J46,66,None,Wednesday
23/02/2022,0,J45 -J46,66,None,J46 - J45,62,None,Wednesday
23/02/2022,0,J43|44 - J45,70,None,J45 - J43|44,61,None,Wednesday
23/02/2022,0,J42 - J43|44,63,None,J43|44 - J42,64,None,Wednesday
23/02/2022,0,J41 - J42,66,None,J42 - J41,64,None,Wednesday
23/02/2022,0,J40 - J41,69,None,J41 - J40,63,None,Wednesday
23/02/2022,0,J39- J40,70,None,J40 - J39,62,None,Wednesday
23/02/2022,0,J38 - J39,70,None,J39 - J38,67,None,Wednesday
23/02/2022,0,J37 - J38,70,None,J38 - J37,68,None,Wednesday
23/02/2022,0,J36 - J37,70,None,J37 - J36,52,None,Wednesday
23/02/2022,0,J35A - J36,64,None,J36 - J35A,55,None,Wednesday
23/02/2022,0,J35 - J35A,66,None,J35A - J35,52,None,Wednesday
23/02/2022,0,J34 - J35,66,None,J35 - J34,59,None,Wednesday
23/02/2022,0,J33 - J34,54,None,J34 - J33,58,None,Wednesday
23/02/2022,0,J32 - J33,56,None,J33 - J32,60,None,Wednesday
23/02/2022,0,J31 - J32,69,None,J32 - J31,68,None,Wednesday
23/02/2022,0,J30 - J31,64,None,J31 - J30,69,None,Wednesday
23/02/2022,0,J29A - J30,66,None,J30 - J29A,56,None,Wednesday
23/02/2022,0,J29 - J29A,70,None,J29A - J29,56,None,Wednesday
23/02/2022,0,J28 - J29,70,None,J29 - J28,63,None,Wednesday
23/02/2022,0,J27 - J28,70,None,J28 - J27,65,None,Wednesday
23/02/2022,0,J26 - J27,70,None,J27 - J26,69,None,Wednesday
23/02/2022,0,J25 - J26,69,None,J26 - J25,64,None,Wednesday
23/02/2022,0,J24A -J25,67,None,J25 - J24A,65,None,Wednesday
23/02/2022,0,J24 - J24A,66,None,J24A - J24,29,Congestion,Wednesday
23/02/2022,0,J23A - J24,65,None,J24 - J23A,34,Roadworks,Wednesday
23/02/2022,0,J23 - J23A,64,None,J23A - J23,58,None,Wednesday
23/02/2022,0,J22 - J23,70,None,J23 - J22,56,None,Wednesday
23/02/2022,0,J21A - J22,68,None,J22 - J21A,66,None,Wednesday
23/02/2022,0,J21- J21A,61,None,J21A - J21,69,None,Wednesday
23/02/2022,0,J20 - J21,69,None,J21 - J20,62,None,Wednesday
23/02/2022,0,J19 - J20,70,None,J20 - J19,53,None,Wednesday
23/02/2022,0,J18 - J19,67,None,J19 - J18,57,None,Wednesday
23/02/2022,0,J17 - J18,69,None,J18 - J17,58,None,Wednesday
23/02/2022,0,J16 - J17,63,None,J17 - J16,60,None,Wednesday
23/02/2022,0,J15A - J16,59,None,J16 - J15A,54,None,Wednesday
23/02/2022,0,J15 - J15A,53,None,J15A - J15,14,Roadworks,Wednesday
23/02/2022,0,J14 - J15,55,None,J15 - J14,3,Roadworks,Wednesday
23/02/2022,0,J13 - J14,28,Roadworks,J14 - J13,59,None,Wednesday
23/02/2022,0,J12 - J13,65,None,J13 - J12,64,None,Wednesday
23/02/2022,0,J11A -  J12,66,None,J12 - J11A,56,None,Wednesday
23/02/2022,0,J11 - J11A,70,None,J11A - J11,52,None,Wednesday
23/02/2022,0,J10 - J11,68,None,J11 - J10,57,None,Wednesday
23/02/2022,0,J9 - J10,67,None,J10 - J9,65,None,Wednesday
23/02/2022,0,J8 -J9,70,None,J9 - J8,61,None,Wednesday
23/02/2022,0,J7 - J8,59,None,J8 - J7,46,Roadworks,Wednesday
23/02/2022,0,J6A -  J7,68,None,J7 - J6A,68,None,Wednesday
23/02/2022,0,J6 - J6A,68,None,J6A - J6,65,None,Wednesday
23/02/2022,0,J5 - J6,67,None,J6 - J5,67,None,Wednesday
23/02/2022,0,J4 - J5,70,None,J5 - J4,65,None,Wednesday
23/02/2022,0,J2 - J4,70,None,J4 - J2,69,None,Wednesday
23/02/2022,0,J1 - J2,65,None,J2 - J1,61,None,Wednesday
23/02/2022,3,J47- J48,70,None,J48 - J47,65,None,Wednesday
23/02/2022,3,J46 - J47,66,None,J47 - J46,63,None,Wednesday
23/02/2022,3,J45 -J46,68,None,J46 - J45,65,None,Wednesday
23/02/2022,3,J43|44 - J45,69,None,J45 - J43|44,66,None,Wednesday
23/02/2022,3,J42 - J43|44,70,None,J43|44 - J42,65,None,Wednesday
23/02/2022,3,J41 - J42,68,None,J42 - J41,69,None,Wednesday
23/02/2022,3,J40 - J41,67,None,J41 - J40,62,None,Wednesday
23/02/2022,3,J39- J40,66,None,J40 - J39,60,None,Wednesday
23/02/2022,3,J38 - J39,70,None,J39 - J38,65,None,Wednesday
23/02/2022,3,J37 - J38,70,None,J38 - J37,60,None,Wednesday
23/02/2022,3,J36 - J37,70,None,J37 - J36,48,Roadworks,Wednesday
23/02/2022,3,J35A - J36,65,None,J36 - J35A,59,None,Wednesday
23/02/2022,3,J35 - J35A,69,None,J35A - J35,54,None,Wednesday
23/02/2022,3,J34 - J35,66,None,J35 - J34,61,None,Wednesday
23/02/2022,3,J33 - J34,41,Roadworks,J34 - J33,58,None,Wednesday
23/02/2022,3,J32 - J33,53,None,J33 - J32,59,None,Wednesday
23/02/2022,3,J31 - J32,64,None,J32 - J31,67,None,Wednesday
23/02/2022,3,J30 - J31,69,None,J31 - J30,66,None,Wednesday
23/02/2022,3,J29A - J30,70,None,J30 - J29A,62,None,Wednesday
23/02/2022,3,J29 - J29A,67,None,J29A - J29,67,None,Wednesday
23/02/2022,3,J28 - J29,67,None,J29 - J28,65,None,Wednesday
23/02/2022,3,J27 - J28,69,None,J28 - J27,63,None,Wednesday
23/02/2022,3,J26 - J27,67,None,J27 - J26,66,None,Wednesday
23/02/2022,3,J25 - J26,65,None,J26 - J25,57,None,Wednesday
23/02/2022,3,J24A -J25,67,None,J25 - J24A,58,None,Wednesday
23/02/2022,3,J24 - J24A,66,None,J24A - J24,33,Roadworks,Wednesday
23/02/2022,3,J23A - J24,69,None,J24 - J23A,12,Roadworks,Wednesday
23/02/2022,3,J23 - J23A,60,None,J23A - J23,65,None,Wednesday
23/02/2022,3,J22 - J23,70,None,J23 - J22,70,None,Wednesday
23/02/2022,3,J21A - J22,70,None,J22 - J21A,70,None,Wednesday
23/02/2022,3,J21- J21A,62,None,J21A - J21,61,None,Wednesday
23/02/2022,3,J20 - J21,68,None,J21 - J20,58,None,Wednesday
23/02/2022,3,J19 - J20,67,None,J20 - J19,69,None,Wednesday
23/02/2022,3,J18 - J19,66,None,J19 - J18,65,None,Wednesday
23/02/2022,3,J17 - J18,63,None,J18 - J17,65,None,Wednesday
23/02/2022,3,J16 - J17,60,None,J17 - J16,60,None,Wednesday
23/02/2022,3,J15A - J16,55,None,J16 - J15A,55,None,Wednesday
23/02/2022,3,J15 - J15A,53,None,J15A - J15,18,Congestion,Wednesday
23/02/2022,3,J14 - J15,54,None,J15 - J14,3,Roadworks,Wednesday
23/02/2022,3,J13 - J14,55,None,J14 - J13,59,None,Wednesday
23/02/2022,3,J12 - J13,67,None,J13 - J12,65,None,Wednesday
23/02/2022,3,J11A -  J12,64,None,J12 - J11A,60,None,Wednesday
23/02/2022,3,J11 - J11A,49,Congestion,J11A - J11,50,None,Wednesday
23/02/2022,3,J10 - J11,57,None,J11 - J10,58,None,Wednesday
23/02/2022,3,J9 - J10,65,None,J10 - J9,70,None,Wednesday
23/02/2022,3,J8 -J9,62,None,J9 - J8,66,None,Wednesday
23/02/2022,3,J7 - J8,58,None,J8 - J7,41,Roadworks,Wednesday
23/02/2022,3,J6A -  J7,65,None,J7 - J6A,68,None,Wednesday
23/02/2022,3,J6 - J6A,65,None,J6A - J6,70,None,Wednesday
23/02/2022,3,J5 - J6,68,None,J6 - J5,68,None,Wednesday
23/02/2022,3,J4 - J5,55,None,J5 - J4,69,None,Wednesday
23/02/2022,3,J2 - J4,70,None,J4 - J2,62,None,Wednesday
23/02/2022,3,J1 - J2,70,None,J2 - J1,57,None,Wednesday
23/02/2022,6,J47- J48,66,None,J48 - J47,70,None,Wednesday
23/02/2022,6,J46 - J47,68,None,J47 - J46,70,None,Wednesday
23/02/2022,6,J45 -J46,64,None,J46 - J45,69,None,Wednesday
23/02/2022,6,J43|44 - J45,66,None,J45 - J43|44,68,None,Wednesday
23/02/2022,6,J42 - J43|44,63,None,J43|44 - J42,64,None,Wednesday
23/02/2022,6,J41 - J42,62,None,J42 - J41,59,None,Wednesday
23/02/2022,6,J40 - J41,59,None,J41 - J40,60,None,Wednesday
23/02/2022,6,J39- J40,64,None,J40 - J39,65,None,Wednesday
23/02/2022,6,J38 - J39,69,None,J39 - J38,69,None,Wednesday
23/02/2022,6,J37 - J38,70,None,J38 - J37,67,None,Wednesday
23/02/2022,6,J36 - J37,67,None,J37 - J36,64,None,Wednesday
23/02/2022,6,J35A - J36,69,None,J36 - J35A,63,None,Wednesday
23/02/2022,6,J35 - J35A,69,None,J35A - J35,65,None,Wednesday
23/02/2022,6,J34 - J35,69,None,J35 - J34,60,None,Wednesday
23/02/2022,6,J33 - J34,62,None,J34 - J33,61,None,Wednesday
23/02/2022,6,J32 - J33,35,Roadworks,J33 - J32,63,None,Wednesday
23/02/2022,6,J31 - J32,51,None,J32 - J31,65,None,Wednesday
23/02/2022,6,J30 - J31,70,None,J31 - J30,64,Incident,Wednesday
23/02/2022,6,J29A - J30,69,None,J30 - J29A,65,None,Wednesday
23/02/2022,6,J29 - J29A,70,None,J29A - J29,66,None,Wednesday
23/02/2022,6,J28 - J29,69,None,J29 - J28,61,None,Wednesday
23/02/2022,6,J27 - J28,67,None,J28 - J27,65,None,Wednesday
23/02/2022,6,J26 - J27,67,None,J27 - J26,68,None,Wednesday
23/02/2022,6,J25 - J26,68,None,J26 - J25,66,None,Wednesday
23/02/2022,6,J24A -J25,68,None,J25 - J24A,65,None,Wednesday
23/02/2022,6,J24 - J24A,70,None,J24A - J24,64,None,Wednesday
23/02/2022,6,J23A - J24,65,None,J24 - J23A,64,Roadworks,Wednesday
23/02/2022,6,J23 - J23A,68,None,J23A - J23,67,Roadworks,Wednesday
23/02/2022,6,J22 - J23,70,None,J23 - J22,64,None,Wednesday
23/02/2022,6,J21A - J22,70,None,J22 - J21A,36,None,Wednesday
23/02/2022,6,J21- J21A,62,None,J21A - J21,55,Roadworks,Wednesday
23/02/2022,6,J20 - J21,67,Roadworks,J21 - J20,67,Roadworks,Wednesday
23/02/2022,6,J19 - J20,65,None,J20 - J19,67,None,Wednesday
23/02/2022,6,J18 - J19,68,None,J19 - J18,67,None,Wednesday
23/02/2022,6,J17 - J18,66,None,J18 - J17,68,None,Wednesday
23/02/2022,6,J16 - J17,67,None,J17 - J16,55,None,Wednesday
23/02/2022,6,J15A - J16,57,None,J16 - J15A,28,None,Wednesday
23/02/2022,6,J15 - J15A,57,None,J15A - J15,40,Roadworks,Wednesday
23/02/2022,6,J14 - J15,59,None,J15 - J14,58,Roadworks,Wednesday
23/02/2022,6,J13 - J14,67,Roadworks,J14 - J13,65,Roadworks,Wednesday
23/02/2022,6,J12 - J13,65,Roadworks,J13 - J12,62,None,Wednesday
23/02/2022,6,J11A -  J12,66,None,J12 - J11A,17,Congestion,Wednesday
23/02/2022,6,J11 - J11A,64,None,J11A - J11,14,Congestion,Wednesday
23/02/2022,6,J10 - J11,60,None,J11 - J10,42,None,Wednesday
23/02/2022,6,J9 - J10,63,None,J10 - J9,31,None,Wednesday
23/02/2022,6,J8 -J9,65,None,J9 - J8,48,None,Wednesday
23/02/2022,6,J7 - J8,63,None,J8 - J7,56,Roadworks,Wednesday
23/02/2022,6,J6A -  J7,66,None,J7 - J6A,62,None,Wednesday
23/02/2022,6,J6 - J6A,66,None,J6A - J6,67,None,Wednesday
23/02/2022,6,J5 - J6,65,None,J6 - J5,56,None,Wednesday
23/02/2022,6,J4 - J5,68,Roadworks,J5 - J4,59,None,Wednesday
23/02/2022,6,J2 - J4,67,None,J4 - J2,67,None,Wednesday
23/02/2022,6,J1 - J2,63,None,J2 - J1,25,None,Wednesday
23/02/2022,9,J47- J48,64,None,J48 - J47,55,None,Wednesday
23/02/2022,9,J46 - J47,66,None,J47 - J46,68,None,Wednesday
23/02/2022,9,J45 -J46,68,None,J46 - J45,66,None,Wednesday
23/02/2022,9,J43|44 - J45,70,None,J45 - J43|44,69,Roadworks,Wednesday
23/02/2022,9,J42 - J43|44,63,None,J43|44 - J42,70,None,Wednesday
23/02/2022,9,J41 - J42,61,None,J42 - J41,67,None,Wednesday
23/02/2022,9,J40 - J41,64,None,J41 - J40,61,None,Wednesday
23/02/2022,9,J39- J40,64,None,J40 - J39,61,None,Wednesday
23/02/2022,9,J38 - J39,61,None,J39 - J38,64,None,Wednesday
23/02/2022,9,J37 - J38,62,None,J38 - J37,58,None,Wednesday
23/02/2022,9,J36 - J37,64,None,J37 - J36,57,None,Wednesday
23/02/2022,9,J35A - J36,64,None,J36 - J35A,64,None,Wednesday
23/02/2022,9,J35 - J35A,64,None,J35A - J35,65,None,Wednesday
23/02/2022,9,J34 - J35,66,None,J35 - J34,67,None,Wednesday
23/02/2022,9,J33 - J34,59,None,J34 - J33,59,None,Wednesday
23/02/2022,9,J32 - J33,56,None,J33 - J32,57,None,Wednesday
23/02/2022,9,J31 - J32,56,None,J32 - J31,57,None,Wednesday
23/02/2022,9,J30 - J31,64,None,J31 - J30,63,None,Wednesday
23/02/2022,9,J29A - J30,61,None,J30 - J29A,69,None,Wednesday
23/02/2022,9,J29 - J29A,66,None,J29A - J29,66,None,Wednesday
23/02/2022,9,J28 - J29,70,None,J29 - J28,65,None,Wednesday
23/02/2022,9,J27 - J28,67,None,J28 - J27,67,None,Wednesday
23/02/2022,9,J26 - J27,66,None,J27 - J26,64,None,Wednesday
23/02/2022,9,J25 - J26,70,None,J26 - J25,70,None,Wednesday
23/02/2022,9,J24A -J25,69,None,J25 - J24A,69,None,Wednesday
23/02/2022,9,J24 - J24A,67,None,J24A - J24,68,None,Wednesday
23/02/2022,9,J23A - J24,66,None,J24 - J23A,64,Roadworks,Wednesday
23/02/2022,9,J23 - J23A,66,None,J23A - J23,66,Roadworks,Wednesday
23/02/2022,9,J22 - J23,65,None,J23 - J22,66,None,Wednesday
23/02/2022,9,J21A - J22,69,None,J22 - J21A,65,None,Wednesday
23/02/2022,9,J21- J21A,69,None,J21A - J21,69,Roadworks,Wednesday
23/02/2022,9,J20 - J21,69,None,J21 - J20,68,Roadworks,Wednesday
23/02/2022,9,J19 - J20,70,None,J20 - J19,69,None,Wednesday
23/02/2022,9,J18 - J19,69,None,J19 - J18,69,None,Wednesday
23/02/2022,9,J17 - J18,69,None,J18 - J17,68,None,Wednesday
23/02/2022,9,J16 - J17,69,None,J17 - J16,67,None,Wednesday
23/02/2022,9,J15A - J16,63,None,J16 - J15A,67,None,Wednesday
23/02/2022,9,J15 - J15A,35,None,J15A - J15,68,Roadworks,Wednesday
23/02/2022,9,J14 - J15,61,Roadworks,J15 - J14,60,Roadworks,Wednesday
23/02/2022,9,J13 - J14,64,Incident,J14 - J13,65,Roadworks,Wednesday
23/02/2022,9,J12 - J13,64,Roadworks,J13 - J12,67,None,Wednesday
23/02/2022,9,J11A -  J12,40,None,J12 - J11A,70,None,Wednesday
23/02/2022,9,J11 - J11A,51,None,J11A - J11,66,None,Wednesday
23/02/2022,9,J10 - J11,70,None,J11 - J10,69,None,Wednesday
23/02/2022,9,J9 - J10,69,None,J10 - J9,65,None,Wednesday
23/02/2022,9,J8 -J9,66,None,J9 - J8,62,None,Wednesday
23/02/2022,9,J7 - J8,66,None,J8 - J7,64,None,Wednesday
23/02/2022,9,J6A -  J7,68,None,J7 - J6A,64,None,Wednesday
23/02/2022,9,J6 - J6A,67,None,J6A - J6,69,None,Wednesday
23/02/2022,9,J5 - J6,69,None,J6 - J5,70,None,Wednesday
23/02/2022,9,J4 - J5,69,Roadworks,J5 - J4,70,None,Wednesday
23/02/2022,9,J2 - J4,69,None,J4 - J2,70,None,Wednesday
23/02/2022,9,J1 - J2,65,None,J2 - J1,67,None,Wednesday
23/02/2022,12,J47- J48,70,None,J48 - J47,68,None,Wednesday
23/02/2022,12,J46 - J47,69,None,J47 - J46,69,None,Wednesday
23/02/2022,12,J45 -J46,66,None,J46 - J45,68,None,Wednesday
23/02/2022,12,J43|44 - J45,66,None,J45 - J43|44,67,None,Wednesday
23/02/2022,12,J42 - J43|44,66,None,J43|44 - J42,67,None,Wednesday
23/02/2022,12,J41 - J42,66,None,J42 - J41,63,None,Wednesday
23/02/2022,12,J40 - J41,67,None,J41 - J40,66,None,Wednesday
23/02/2022,12,J39- J40,69,None,J40 - J39,65,None,Wednesday
23/02/2022,12,J38 - J39,69,None,J39 - J38,70,None,Wednesday
23/02/2022,12,J37 - J38,69,None,J38 - J37,69,None,Wednesday
23/02/2022,12,J36 - J37,65,None,J37 - J36,69,None,Wednesday
23/02/2022,12,J35A - J36,64,None,J36 - J35A,65,None,Wednesday
23/02/2022,12,J35 - J35A,61,None,J35A - J35,69,None,Wednesday
23/02/2022,12,J34 - J35,61,None,J35 - J34,67,None,Wednesday
23/02/2022,12,J33 - J34,59,None,J34 - J33,61,None,Wednesday
23/02/2022,12,J32 - J33,64,None,J33 - J32,66,None,Wednesday
23/02/2022,12,J31 - J32,70,None,J32 - J31,69,None,Wednesday
23/02/2022,12,J30 - J31,70,None,J31 - J30,64,None,Wednesday
23/02/2022,12,J29A - J30,65,None,J30 - J29A,70,None,Wednesday
23/02/2022,12,J29 - J29A,69,None,J29A - J29,70,None,Wednesday
23/02/2022,12,J28 - J29,68,None,J29 - J28,68,None,Wednesday
23/02/2022,12,J27 - J28,69,None,J28 - J27,62,None,Wednesday
23/02/2022,12,J26 - J27,67,None,J27 - J26,66,None,Wednesday
23/02/2022,12,J25 - J26,69,None,J26 - J25,69,None,Wednesday
23/02/2022,12,J24A -J25,69,None,J25 - J24A,68,None,Wednesday
23/02/2022,12,J24 - J24A,70,None,J24A - J24,67,None,Wednesday
23/02/2022,12,J23A - J24,69,None,J24 - J23A,67,None,Wednesday
23/02/2022,12,J23 - J23A,70,None,J23A - J23,70,None,Wednesday
23/02/2022,12,J22 - J23,70,None,J23 - J22,70,None,Wednesday
23/02/2022,12,J21A - J22,69,None,J22 - J21A,70,None,Wednesday
23/02/2022,12,J21- J21A,65,None,J21A - J21,70,None,Wednesday
23/02/2022,12,J20 - J21,69,None,J21 - J20,70,None,Wednesday
23/02/2022,12,J19 - J20,68,None,J20 - J19,68,None,Wednesday
23/02/2022,12,J18 - J19,66,None,J19 - J18,68,None,Wednesday
23/02/2022,12,J17 - J18,64,None,J18 - J17,68,None,Wednesday
23/02/2022,12,J16 - J17,65,None,J17 - J16,38,Roadworks,Wednesday
23/02/2022,12,J15A - J16,54,None,J16 - J15A,24,Roadworks,Wednesday
23/02/2022,12,J15 - J15A,52,None,J15A - J15,56,None,Wednesday
23/02/2022,12,J14 - J15,55,None,J15 - J14,57,None,Wednesday
23/02/2022,12,J13 - J14,60,None,J14 - J13,56,None,Wednesday
23/02/2022,12,J12 - J13,59,None,J13 - J12,60,None,Wednesday
23/02/2022,12,J11A -  J12,60,None,J12 - J11A,60,None,Wednesday
23/02/2022,12,J11 - J11A,57,None,J11A - J11,57,None,Wednesday
23/02/2022,12,J10 - J11,56,None,J11 - J10,56,None,Wednesday
23/02/2022,12,J9 - J10,60,None,J10 - J9,63,None,Wednesday
23/02/2022,12,J8 -J9,60,None,J9 - J8,48,Incident,Wednesday
23/02/2022,12,J7 - J8,47,Congestion,J8 - J7,46,Incident,Wednesday
23/02/2022,12,J6A -  J7,38,Congestion,J7 - J6A,37,Congestion,Wednesday
23/02/2022,12,J6 - J6A,47,Incident,J6A - J6,65,None,Wednesday
23/02/2022,12,J5 - J6,65,None,J6 - J5,63,None,Wednesday
23/02/2022,12,J4 - J5,62,None,J5 - J4,65,None,Wednesday
23/02/2022,12,J2 - J4,60,None,J4 - J2,64,None,Wednesday
23/02/2022,12,J1 - J2,61,None,J2 - J1,55,None,Wednesday
23/02/2022,15,J47- J48,70,None,J48 - J47,63,None,Wednesday
23/02/2022,15,J46 - J47,66,None,J47 - J46,63,None,Wednesday
23/02/2022,15,J45 -J46,63,None,J46 - J45,69,None,Wednesday
23/02/2022,15,J43|44 - J45,66,None,J45 - J43|44,67,None,Wednesday
23/02/2022,15,J42 - J43|44,64,None,J43|44 - J42,67,None,Wednesday
23/02/2022,15,J41 - J42,65,None,J42 - J41,58,None,Wednesday
23/02/2022,15,J40 - J41,66,None,J41 - J40,42,None,Wednesday
23/02/2022,15,J39- J40,66,None,J40 - J39,59,None,Wednesday
23/02/2022,15,J38 - J39,70,None,J39 - J38,64,None,Wednesday
23/02/2022,15,J37 - J38,70,None,J38 - J37,66,None,Wednesday
23/02/2022,15,J36 - J37,66,None,J37 - J36,59,None,Wednesday
23/02/2022,15,J35A - J36,63,None,J36 - J35A,62,None,Wednesday
23/02/2022,15,J35 - J35A,67,None,J35A - J35,58,None,Wednesday
23/02/2022,15,J34 - J35,64,None,J35 - J34,61,None,Wednesday
23/02/2022,15,J33 - J34,62,None,J34 - J33,61,None,Wednesday
23/02/2022,15,J32 - J33,52,None,J33 - J32,63,None,Wednesday
23/02/2022,15,J31 - J32,63,Roadworks,J32 - J31,67,None,Wednesday
23/02/2022,15,J30 - J31,67,None,J31 - J30,68,None,Wednesday
23/02/2022,15,J29A - J30,70,None,J30 - J29A,67,Roadworks,Wednesday
23/02/2022,15,J29 - J29A,70,None,J29A - J29,67,Roadworks,Wednesday
23/02/2022,15,J28 - J29,70,None,J29 - J28,65,None,Wednesday
23/02/2022,15,J27 - J28,67,None,J28 - J27,66,None,Wednesday
23/02/2022,15,J26 - J27,67,None,J27 - J26,64,None,Wednesday
23/02/2022,15,J25 - J26,64,None,J26 - J25,65,None,Wednesday
23/02/2022,15,J24A -J25,69,None,J25 - J24A,61,None,Wednesday
23/02/2022,15,J24 - J24A,66,None,J24A - J24,60,None,Wednesday
23/02/2022,15,J23A - J24,67,None,J24 - J23A,67,None,Wednesday
23/02/2022,15,J23 - J23A,68,None,J23A - J23,66,None,Wednesday
23/02/2022,15,J22 - J23,67,None,J23 - J22,67,None,Wednesday
23/02/2022,15,J21A - J22,57,None,J22 - J21A,68,None,Wednesday
